group,6,7,8,9,10,11,12
long_vp_coord,0.44305120167189127,0.4849498327759197,0.6637458926615554,0.7088607594936709,0.6149193548387096,0.5849056603773585,0.7803030303030304
obj_rel_across,0.2640831124516345,0.4127138729262037,0.5468837313266028,0.6246975318599775,0.6321260094347165,0.5571803255128804,0.7624179484667384
obj_rel_no_comp_across,0.22947327652982186,0.3234301827886601,0.48075826681870015,0.5451136112949482,0.5613538148672695,0.5292011792783939,0.6264167021729868
obj_rel_no_comp_within,0.4497109435748335,0.5152153595133621,0.5553878993081113,0.6658792516133449,0.6444598578116872,0.6405776681930258,0.7117423720811283
obj_rel_within,0.4420151364574574,0.5421790105804976,0.6269833990644776,0.7094234367828266,0.6991716060844105,0.69528982281186,0.8182846332586211
prep,0.5954604321450481,0.6583304117486658,0.6847412406324793,0.6782103428239395,0.6957245314419304,0.703495018781643,0.7888662593346912
sent_comp,0.6008793356130924,0.588389349628983,0.6586382584529875,0.695357833655706,0.6779661016949152,0.6494096276112625,0.7391531625718766
simple,0.6741573033707865,0.7100591715976332,0.7185628742514969,0.7058823529411764,0.7317073170731707,0.7547169811320755,0.851063829787234
subj_rel,0.22981005297842103,0.2445795712794054,0.3544077638364397,0.5209730589973856,0.5131243770074205,0.4501206757843925,0.7737716203424834
vp_coord,0.43165467625899284,0.5536912751677853,0.7952941176470588,0.6148590947907772,0.7792207792207793,0.817351598173516,0.8855721393034827
