group,6,7,8,9,10,11,12
long_vp_coord,0.4093778178539224,0.50093808630394,0.7092882991556092,0.8070175438596491,0.6195426195426195,0.6354941551540915,0.701388888888889
obj_rel_across,0.31594625427810874,0.5167573535210157,0.6610432245121283,0.7357836676917069,0.7280930895274281,0.6765880217785843,0.741115298382865
obj_rel_no_comp_across,0.24684137174712695,0.39002227693750735,0.564697144743357,0.6277841359274585,0.6281413445592551,0.6059896269031286,0.617561346454365
obj_rel_no_comp_within,0.4443092489713581,0.49193270357856994,0.47787284562164817,0.6410620778260108,0.5736208389076888,0.5997342567241102,0.7032682304445972
obj_rel_within,0.38784265544119717,0.45201545422615236,0.4757749813653703,0.6748564336649908,0.6413912019513837,0.6853722409277965,0.8079318256309407
prep,0.6079368377311448,0.6558176159586037,0.6635189242275441,0.6916156890967974,0.700024036535534,0.7184311090580776,0.7819172697221478
sent_comp,0.6295928500496525,0.6626281453867661,0.6789423984891406,0.7320328542094455,0.7012732615083251,0.6908212560386474,0.7013752455795679
simple,0.6703910614525139,0.6976744186046512,0.7058823529411764,0.7317073170731707,0.7453416149068323,0.7547169811320755,0.8450704225352113
subj_rel,0.2930867648639931,0.3229712163416899,0.5836546362429682,0.700727617842455,0.6707687632938316,0.6269505614700306,0.786171132238548
vp_coord,0.44822256568778984,0.5367316341829086,0.762214983713355,0.6635944700460829,0.8071748878923766,0.8526570048309179,0.8784119106699751
