group,6,7,8,9,10,11,12
long_vp_coord,0.43190661478599224,0.5372848948374761,0.6382070437566703,0.7204819277108435,0.6578657865786578,0.596248766041461,0.6764044943820225
obj_rel_across,0.32647993280502496,0.47389503700183316,0.6279310202224888,0.717540285238007,0.7114474929044465,0.6869353089989156,0.7526788300028959
obj_rel_no_comp_across,0.2308660389670924,0.35877357741858684,0.5223106696852406,0.6396754143646409,0.6300314725857215,0.6090555214095473,0.6301510110058869
obj_rel_no_comp_within,0.41284660015450103,0.5183095835914827,0.505940111681595,0.6285824419389033,0.5805289382905328,0.5910301605953779,0.7001989312322036
obj_rel_within,0.3530468305077321,0.5139214155607598,0.5270006765092126,0.6457332840783154,0.665457913718689,0.6745120318143084,0.8006343268409711
prep,0.6119220987353239,0.6588173534815704,0.6616127328958287,0.6866236017015913,0.6981192221868027,0.7084495488105005,0.7960271538566677
sent_comp,0.6106235565819862,0.6400359066427288,0.660238751147842,0.7031784841075795,0.6929740134744947,0.6879535558780842,0.6918971373119843
simple,0.6666666666666666,0.6936416184971099,0.6976744186046512,0.7100591715976332,0.7499999999999999,0.7453416149068323,0.8571428571428571
subj_rel,0.2917884278199883,0.28110137672090113,0.41202404809619236,0.5442103367549073,0.7260339090476946,0.6771155150327782,0.7591762165753196
vp_coord,0.3879003558718861,0.5449010654490106,0.7024793388429752,0.5901639344262295,0.8228571428571428,0.8281622911694512,0.9035532994923858
