group,6,7,8,9,10,11,12
long_vp_coord,0.4105691056910569,0.4165931156222418,0.5448785638859557,0.7716535433070865,0.6644067796610169,0.531332744924978,0.6740576496674058
obj_rel_across,0.33780126715272696,0.4278510028653295,0.5811591466868038,0.6753606862787574,0.6806050595496828,0.576467123186805,0.7205529953917053
obj_rel_no_comp_across,0.24918093733299254,0.32825599244302744,0.4841105646939122,0.6263634838060077,0.6153846153846154,0.5580848012356121,0.6208117334682008
obj_rel_no_comp_within,0.4671528094276971,0.5222435965403899,0.52994993336455,0.5676580429187872,0.5371983716493933,0.5765501356020359,0.6908939330781765
obj_rel_within,0.38280372331888946,0.5253938099961334,0.5387791876266987,0.5991329873058456,0.6245430196868096,0.6537259417667378,0.7888292324925643
prep,0.6546741154562384,0.6647566659026665,0.6685749179451951,0.6830598932595375,0.6973040701669294,0.7059995021160068,0.7641210628189337
sent_comp,0.5963343763969602,0.6500453309156845,0.6554238833181404,0.7041564792176039,0.694980694980695,0.6584362139917695,0.7064083457526081
simple,0.6666666666666666,0.7058823529411764,0.7017543859649124,0.7100591715976332,0.7453416149068323,0.7499999999999999,0.8633093525179857
subj_rel,0.3244173431596274,0.309646079111728,0.590685640362225,0.6900443976220935,0.6680873734683005,0.5616755236011254,0.8197346901689987
vp_coord,0.4265625,0.5398773006134969,0.7515789473684211,0.5839416058394161,0.761904761904762,0.7894736842105263,0.8571428571428572
