group,6,7,8,9,10,11,12
long_vp_coord,0.4360269360269361,0.5495583905789991,0.6346555323590815,0.6702937976060936,0.5273037542662116,0.4609665427509293,0.5794392523364486
obj_rel_across,0.2813774354327141,0.5128376869837018,0.606245923026745,0.6968075458008345,0.578711754041955,0.5275785896346644,0.6920294708640321
obj_rel_no_comp_across,0.22039570245993073,0.35684274502550006,0.5037742762916819,0.60643400595435,0.5311548822726796,0.5002492936679409,0.5781120126657431
obj_rel_no_comp_within,0.4313958717126736,0.5078593055466083,0.5475314404964577,0.6742226203316088,0.6562415472004329,0.6607175743776055,0.7397027754202857
obj_rel_within,0.4401195049082373,0.5291235295239185,0.5743700476199658,0.7301206653724639,0.7157613900670406,0.7089439110661951,0.8248329430578559
prep,0.5942427016580205,0.6361089890501654,0.6302100219748551,0.6829000078548425,0.679116356718562,0.6920809432759719,0.7376910016977928
sent_comp,0.5100875523410735,0.59581589958159,0.6119148936170212,0.6744730679156907,0.6675938803894298,0.6728971962616822,0.7005373717635563
simple,0.6666666666666666,0.6936416184971099,0.6857142857142856,0.7100591715976332,0.7185628742514969,0.7407407407407407,0.8219178082191781
subj_rel,0.24480720847229542,0.26691638472692125,0.3375868317728783,0.4617674227650621,0.42966360856269115,0.45320046774111544,0.6849689064158957
vp_coord,0.4140565317035905,0.5349182763744428,0.7291242362525459,0.5236363636363637,0.6190885640584695,0.6284201235657546,0.8344988344988343
