group,6,7,8,9,10,11,12
long_vp_coord,0.45233644859813077,0.4756201881950385,0.6276150627615062,0.706855791962175,0.5591798695246971,0.499593165174939,0.6003937007874016
obj_rel_across,0.27501938056037506,0.4700628514720477,0.6224594539109012,0.6967272073368099,0.7469535415079971,0.6650347848492657,0.7815303962092952
obj_rel_no_comp_across,0.21763772387213787,0.35786249697751266,0.5169199148498863,0.6237342710672372,0.6359684294939434,0.5993961544573335,0.6754381886652099
obj_rel_no_comp_within,0.45346184849160476,0.5459935819120689,0.5659695609328809,0.6061307560236897,0.5680494686918413,0.5917545246034347,0.710946151006849
obj_rel_within,0.42616143264988315,0.5541202991376534,0.6025037326289192,0.6432428140384311,0.6777854123722074,0.6886235762316454,0.8147762747138397
prep,0.5954115324392403,0.6543071997617452,0.6570989620414434,0.6826768881761648,0.7072825162935675,0.7069049951028404,0.8135228654259795
sent_comp,0.6587789872219593,0.6489169675090252,0.6515837104072398,0.6980126030053321,0.6939759036144579,0.6754716981132075,0.7249357326478149
simple,0.6666666666666666,0.6779661016949152,0.6936416184971099,0.7100591715976332,0.8,0.7499999999999999,0.8759124087591241
subj_rel,0.2555434026051506,0.2869386019430179,0.4808234925279548,0.6148603501269545,0.7619945167923234,0.6572763100277332,0.8120162182086251
vp_coord,0.4631927212572374,0.5553822152886116,0.8323699421965318,0.6030150753768844,0.8748481166464155,0.8364485981308413,0.9001264222503161
